time_millisecond_,latitude,longitude,height_above_takeoff_feet_,height_above_ground_at_drone_location_feet_,ground_elevation_at_drone_location_feet_,altitude_above_seaLevel_feet_,height_sonar_feet_,speed_mph_,distance_feet_,mileage_feet_,satellites,gpslevel,max_altitude_feet_,max_ascent_feet_,max_speed_mph_,max_distance_feet_,xSpeed_mph_,ySpeed_mph_,zSpeed_mph_,compass_heading_degrees_,pitch_degrees_,roll_degrees_,isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator_percent_,rc_aileron_percent_,rc_throttle_percent_,rc_rudder_percent_,gimbal_heading_degrees_,gimbal_pitch_degrees_,altitude_feet_,ascent_feet_,flycStateRaw,flycState
37400,51.5194754139111,5.86058252632086,60.367456,60.7611568,95.287551605632,156.04870840563,38.385828,0,19.713091182,39.25196976,14,5,156.04870840563,60.367456,6.8002976,20.7086948884,0,0,-4.026492,243.3,5.6,-2.2,0,0,1024,1024,1351,1024,0,0,50,0,0,0,156.04870840563,60.367456,6,P-GPS
37500,51.5194753684718,5.86058244222752,61.023624,61.4173248,95.287551605632,156.70487640563,38.385828,0,19.7383208416,39.277232228,14,5,156.70487640563,61.023624,6.8002976,20.7086948884,0,0,-4.026492,243.2,5.8,-2.2,0,0,1024,1024,1350,1024,0,0,49,0,0,0,156.70487640563,61.023624,6,P-GPS
37600,51.5194753350325,5.86058242988475,61.679792,62.0734928,95.287551605632,157.36104440563,38.385828,0,19.748032128,39.28969942,15,5,157.36104440563,61.679792,6.8002976,20.7086948884,0,0,-4.026492,243.3,5.9,-2.3,0,0,1024,1024,1342,1024,0,0,48,0,0,0,157.36104440563,61.679792,6,P-GPS
37700,51.5194753124598,5.86058244151849,62.33596,62.7296608,95.287551605632,158.01721240563,38.385828,0,19.7510176924,39.298229604,15,5,158.01721240563,62.33596,6.8002976,20.7086948884,0,0,-4.026492,243.3,5.9,-2.4,0,0,1024,1024,1343,1024,0,0,48,0,0,0,158.01721240563,62.33596,6,P-GPS
37800,51.5194752949825,5.86058246654823,62.992128,63.3858288,95.287551605632,158.67338040563,38.385828,0,19.7504599496,39.306759788,15,5,158.67338040563,62.992128,6.8002976,20.7086948884,0,0,-4.026492,243.3,5.9,-2.6,0,0,1024,1024,1354,1024,0,0,50,0,0,0,158.67338040563,62.992128,6,P-GPS
37900,51.5194753455661,5.86058253508403,63.648296,64.0419968,95.287551605632,159.32954840563,38.385828,0,19.7268379016,39.331038004,15,5,159.32954840563,63.648296,6.8002976,20.7086948884,0,0,-3.802798,243.3,5.6,-2.8,0,0,1024,1024,1370,1024,0,0,52,0,0,0,159.32954840563,63.648296,6,P-GPS
38000,51.5194755915255,5.86058274586809,64.304464,64.6981648,95.287551605632,159.98571640563,38.385828,0,19.6339573212,39.432744044,15,5,159.98571640563,64.304464,6.8002976,20.7086948884,0,0,-4.026492,243.3,5.4,-3,0,0,1024,1024,1355,1024,0,0,50,0,0,0,159.98571640563,64.304464,6,P-GPS
38100,51.5194756777369,5.86058282810278,64.960632,65.3543328,95.287551605632,160.64188440563,38.385828,0,19.599902202,39.469161368,15,5,160.64188440563,64.960632,6.8002976,20.7086948884,0,0,-4.026492,243.3,5.3,-2.8,0,0,1024,1024,1331,1024,0,0,47,0,0,0,160.64188440563,64.960632,6,P-GPS
38200,51.5194757620732,5.86058290096165,65.6168,66.0105008,95.287551605632,161.29805240563,38.385828,0,19.5679796288,39.504266356,15,5,161.29805240563,65.6168,6.8002976,20.7086948884,0,0,-4.026492,243.2,5.6,-2.7,0,0,1024,1024,1331,1024,0,0,47,0,0,0,161.29805240563,65.6168,6,P-GPS
38300,51.5194757958162,5.86058299367359,66.272968,66.6666688,95.287551605632,161.95422040563,38.385828,0,19.543799838,39.528544572,15,5,161.95422040563,66.272968,6.8002976,20.7086948884,0,0,-3.802798,243.3,5.7,-2.7,0,0,1024,1024,1329,1024,0,0,46,0,0,0,161.95422040563,66.272968,6,P-GPS
38400,51.5194758888093,5.860583230637,66.929136,67.3228368,95.287551605632,162.61038840563,38.385828,0,19.4805124344,39.592192868,15,5,162.61038840563,66.929136,6.8002976,20.7086948884,0,0,-3.802798,243.3,5.6,-2.9,0,0,1024,1024,1331,1024,0,0,47,0,0,0,162.61038840563,66.929136,6,P-GPS
38500,51.519475871775,5.86058328691263,67.25722,67.6509208,95.287551605632,162.93847240563,38.385828,0,19.4742132216,39.60630048,15,5,162.93847240563,67.25722,6.8002976,20.7086948884,0,0,-3.579104,243.3,5.8,-2.8,0,0,1024,1024,1338,1024,0,0,48,0,0,0,162.93847240563,67.25722,6,P-GPS
38600,51.5194758363091,5.86058332316996,67.913388,68.3070888,95.287551605632,163.59464040563,38.385828,0,19.4756567912,39.621720428,15,5,163.59464040563,67.913388,6.8002976,20.7086948884,0,0,-3.579104,243.3,5.8,-2.7,0,0,1024,1024,1341,1024,0,0,48,0,0,0,163.59464040563,67.913388,6,P-GPS
38700,51.5194758009759,5.86058333973255,68.569556,68.9632568,95.287551605632,164.25080840563,38.385828,0,19.4806108596,39.635171872,15,5,164.25080840563,68.569556,6.8002976,20.7086948884,0,0,-3.579104,243.3,6,-2.7,0,0,1024,1024,1341,1024,0,0,48,0,0,0,164.25080840563,68.569556,6,P-GPS
38800,51.5194756637005,5.86058332553801,68.89764,69.2913408,95.287551605632,164.57889240563,38.385828,0,19.5139770024,39.685368724,15,5,164.57889240563,68.89764,6.8002976,20.7086948884,0,0,-3.579104,243.3,5.9,-2.6,0,0,1024,1024,1342,1024,0,0,48,0,0,0,164.57889240563,68.89764,6,P-GPS
38900,51.5194756339049,5.86058339360571,69.553808,69.9475088,95.287551605632,165.23506040563,38.385828,0,19.508530808,39.704397596,15,5,165.23506040563,69.553808,6.8002976,20.7086948884,0,0,-3.802798,243.2,5.6,-2.3,0,0,1024,1024,1342,1024,0,0,48,0,0,0,165.23506040563,69.553808,6,P-GPS
39000,51.5194756034383,5.8605834790414,70.209976,70.6036768,95.287551605632,165.89122840563,38.385828,0,19.5000990492,39.726707308,15,5,165.89122840563,70.209976,6.8002976,20.7086948884,0,0,-3.802798,243.3,5.5,-2.4,0,0,1024,1024,1347,1024,0,0,49,0,0,0,165.89122840563,70.209976,6,P-GPS
39100,51.519475611916,5.86058354071398,70.866144,71.2598448,95.287551605632,166.54739640563,38.385828,0,19.487205348,39.741143004,15,5,166.54739640563,70.866144,6.8002976,20.7086948884,0,0,-3.802798,243.3,5.6,-2.4,0,0,1024,1024,1345,1024,0,0,49,0,0,0,166.54739640563,70.866144,6,P-GPS
39200,51.5194757137597,5.86058363638599,71.522312,71.9160128,95.287551605632,167.20356440563,38.385828,0,19.4471791,39.784122008,13,4,167.20356440563,71.522312,6.8002976,20.7086948884,0,0,-3.802798,243.3,5.8,-2.5,0,0,1024,1024,1330,1024,0,0,46,0,0,0,167.20356440563,71.522312,6,P-GPS
39300,51.5194757230866,5.86058365571589,72.17848,72.5721808,95.287551605632,167.85973240563,38.385828,0,19.441601672,39.789699436,13,4,167.85973240563,72.17848,6.8002976,20.7086948884,0,0,-3.802798,243.2,5.9,-2.3,0,0,1024,1024,1329,1024,0,0,46,0,0,0,167.85973240563,72.17848,6,P-GPS
39400,51.5194757285582,5.86058365374022,72.834648,73.2283488,95.287551605632,168.51590040563,38.385828,0,19.4407158452,39.79166794,14,4,168.51590040563,72.834648,6.8002976,20.7086948884,0,0,-3.802798,243.2,6.3,-2.7,0,0,1024,1024,1322,1024,0,0,45,0,0,0,168.51590040563,72.834648,6,P-GPS
39500,51.5194756628212,5.86058359606028,73.162732,73.5564328,95.287551605632,168.84398440563,38.385828,0,19.4658470796,39.818898912,14,4,168.84398440563,73.162732,6.8002976,20.7086948884,0,0,-3.579104,243.3,6.3,-2.4,0,0,1024,1024,1319,1024,0,0,45,0,0,0,168.84398440563,73.162732,6,P-GPS
39600,51.5194755691344,5.86058351327488,73.8189,74.2126008,95.287551605632,169.50015240563,38.385828,0,19.5017394692,39.857940908,15,4,169.50015240563,73.8189,6.8002976,20.7086948884,0,0,-3.579104,243.3,6.5,-2.8,0,0,1024,1024,1323,1024,0,0,45,0,0,0,169.50015240563,73.8189,6,P-GPS
39700,51.5194753712466,5.86058332845677,74.475068,74.8687688,95.287551605632,170.15632040563,38.385828,0,19.579396952,39.941602328,15,4,170.15632040563,74.475068,6.8002976,20.7086948884,0,0,-3.579104,243.3,6.6,-2.7,0,0,1024,1024,1322,1024,0,0,45,0,0,0,170.15632040563,74.475068,6,P-GPS
39800,51.5194753137471,5.86058323356264,75.131236,75.5249368,95.287551605632,170.81248840563,38.385828,0,19.6092854044,39.971457972,15,4,170.81248840563,75.131236,6.8002976,20.7086948884,0,0,-3.579104,243.3,6.5,-2.6,0,0,1024,1024,1321,1024,0,0,45,0,0,0,170.81248840563,75.131236,6,P-GPS
39900,51.5194753174844,5.86058316389789,75.45932,75.8530208,95.287551605632,171.14057240563,38.385828,0,19.6208667696,39.987534088,15,4,171.14057240563,75.45932,6.8002976,20.7086948884,0,0,-3.579104,243.3,7,-3.1,0,0,1024,1024,1320,1024,0,0,45,0,0,0,171.14057240563,75.45932,6,P-GPS
40000,51.5194753524088,5.8605831129435,76.115488,76.5091888,95.287551605632,171.79674040563,38.385828,0,19.622047872,40.004594456,15,4,171.79674040563,76.115488,6.8002976,20.7086948884,0,0,-3.35541,243.3,6.9,-3.5,0,0,1024,1024,1322,1024,0,0,45,0,0,0,171.79674040563,76.115488,6,P-GPS
40100,51.519475380278,5.86058306267749,76.771656,77.1653568,95.287551605632,172.45290840563,38.385828,0,19.6247381608,40.020014404,15,4,172.45290840563,76.771656,6.8002976,20.7086948884,0,0,-3.35541,243.2,6.7,-3.8,0,0,1024,1024,1325,1024,0,0,46,0,0,0,172.45290840563,76.771656,6,P-GPS
40200,51.5194753840658,5.86058305038978,77.427824,77.8215248,95.287551605632,173.10907640563,38.385828,0,19.6260833052,40.02296716,14,4,173.10907640563,77.427824,6.8002976,20.7086948884,0,0,-3.35541,243.2,6.5,-3.6,0,0,1024,1024,1331,1024,0,0,47,0,0,0,173.10907640563,77.427824,6,P-GPS
40300,51.5194753957393,5.86058305086477,77.755908,78.1496088,95.287551605632,173.43716040563,38.385828,0,19.623360208,40.027232252,14,4,173.43716040563,77.755908,6.8002976,20.7086948884,0,0,-3.35541,243.3,6.5,-3.5,0,0,1024,1024,1332,1024,0,0,47,0,0,0,173.43716040563,77.755908,6,P-GPS
40400,51.5194754117151,5.86058305840261,78.412076,78.8057768,95.287551605632,174.09332840563,38.385828,0,19.618438948,40.033465848,14,4,174.09332840563,78.412076,6.8002976,20.7086948884,0,0,-3.579104,243.3,6.4,-3.7,0,0,1024,1024,1336,1024,0,0,47,0,0,0,174.09332840563,78.412076,6,P-GPS
40500,51.5194755432934,5.86058323389995,79.068244,79.4619448,95.287551605632,174.74949640563,38.385828,0,19.5574481324,40.095801808,14,4,174.74949640563,79.068244,6.8002976,20.7086948884,0,0,-3.579104,243.2,6.4,-3.5,0,0,1024,1024,1339,1024,0,0,48,0,0,0,174.74949640563,79.068244,6,P-GPS
40600,51.519475568978,5.86058332905567,79.396328,79.7900288,95.287551605632,175.07758040563,38.385828,0,19.5346791028,40.119423856,14,4,175.07758040563,79.396328,6.8002976,20.7086948884,0,0,-3.579104,243.2,6.1,-3.1,0,0,1024,1024,1344,1024,0,0,48,0,0,0,175.07758040563,79.396328,6,P-GPS
40700,51.5194755567565,5.8605834219879,80.052496,80.4461968,95.287551605632,175.73374840563,38.385828,0,19.520833958,40.140749316,14,4,175.73374840563,80.052496,6.8002976,20.7086948884,0,0,-3.802798,243.1,6,-2.7,0,0,1024,1024,1344,1024,0,0,48,0,0,0,175.73374840563,80.052496,6,P-GPS
40800,51.5194755232839,5.86058351419732,80.708664,81.1023648,95.287551605632,176.38991640563,38.385828,0,19.5119100732,40.165027532,14,4,176.38991640563,80.708664,6.8002976,20.7086948884,0,0,-3.802798,243.1,6.1,-2.7,0,0,1024,1024,1345,1024,0,0,49,0,0,0,176.38991640563,80.708664,6,P-GPS
40900,51.5194752902136,5.86058354153316,81.036748,81.4304488,95.287551605632,176.71800040563,38.385828,0,19.5598103372,40.250329372,14,4,176.71800040563,81.036748,6.8002976,20.7086948884,0,0,-3.802798,243.2,5.6,-2.7,0,0,1024,1024,1344,1024,0,0,48,0,0,0,176.71800040563,81.036748,6,P-GPS
41000,51.5194751858744,5.86058357233847,81.692916,82.0866168,95.287551605632,177.37416840563,38.385828,0,19.5780189992,40.289043284,14,4,177.37416840563,81.692916,6.8002976,20.7086948884,0,0,-3.802798,243.3,5.9,-2.6,0,0,1024,1024,1341,1024,0,0,48,0,0,0,177.37416840563,81.692916,6,P-GPS
41100,51.5194750795728,5.86058355824719,82.349084,82.7427848,95.287551605632,178.03033640563,38.385828,0,19.6046922284,40.32808528,14,4,178.03033640563,82.349084,6.8002976,20.7086948884,0,0,-3.802798,243.2,6.2,-2.6,0,0,1024,1024,1340,1024,0,0,48,0,0,0,178.03033640563,82.349084,6,P-GPS
41200,51.5194749591453,5.86058352972733,83.005252,83.3989528,95.287551605632,178.68650440563,38.385828,0,19.6372053528,40.37237662,14,4,178.68650440563,83.005252,6.8002976,20.7086948884,0,0,-3.802798,243.2,6.7,-2.3,0,0,1024,1024,1341,1024,0,0,48,0,0,0,178.68650440563,83.005252,6,P-GPS
41300,51.5194748583536,5.86058352037903,83.66142,84.0551208,95.287551605632,179.34267240563,38.385828,0,19.6618772696,40.409122028,14,4,179.34267240563,83.66142,6.8002976,20.7086948884,0,0,-3.802798,243.2,6.8,-2.2,0,0,1024,1024,1339,1024,0,0,48,0,0,0,179.34267240563,83.66142,6,P-GPS
41400,51.5194747159844,5.86058345673767,84.317588,84.7112888,95.287551605632,179.99884040563,38.385828,0,19.705709292,40.463255888,14,4,179.99884040563,84.317588,6.8002976,20.7086948884,0,0,-3.802798,243.2,6.7,-2,0,0,1024,1024,1339,1024,0,0,48,0,0,0,179.99884040563,84.317588,6,P-GPS
41500,51.5194746404498,5.86058350014046,84.973756,85.3674568,95.287551605632,180.65500840563,38.385828,0,19.7153549616,40.492455364,14,4,180.65500840563,84.973756,6.8002976,20.7086948884,0,0,-3.802798,243.2,6.8,-1.7,0,0,1024,1024,1341,1024,0,0,48,0,0,0,180.65500840563,84.973756,6,P-GPS
41600,51.5194745681559,5.86058356219165,85.30184,85.6955408,95.287551605632,180.98309240563,38.385828,0,19.7209980064,40.522311008,14,4,180.98309240563,85.30184,6.8002976,20.7086948884,0,0,-3.802798,243.2,6.6,-1.6,0,0,1024,1024,1340,1024,0,0,48,0,0,0,180.98309240563,85.30184,6,P-GPS
41700,51.5194744861385,5.86058365217758,85.958008,86.3517088,95.287551605632,181.63926040563,38.385828,0,19.7240163792,40.558400248,14,4,181.63926040563,85.958008,6.8002976,20.7086948884,0,0,-3.802798,243.2,6.3,-1.4,0,0,1024,1024,1340,1024,0,0,48,0,0,0,181.63926040563,85.958008,6,P-GPS
41800,51.5194744057227,5.8605838497515,86.614176,87.0078768,95.287551605632,182.29542840563,38.385828,0,19.7078090296,40.612206024,14,4,182.29542840563,86.614176,6.8002976,20.7086948884,0,0,-3.802798,243.2,6.3,-1.1,0,0,1024,1024,1341,1024,0,0,48,0,0,0,182.29542840563,86.614176,6,P-GPS
41900,51.519474406111,5.860583947172,86.94226,87.3359608,95.287551605632,182.62351240563,38.385828,0,19.690617428,40.634187652,14,4,182.62351240563,86.94226,6.8002976,20.7086948884,0,0,-3.802798,243.2,6,-1.3,0,0,1024,1024,1341,1024,0,0,48,0,0,0,182.62351240563,86.94226,6,P-GPS
42000,51.5194744439317,5.86058403683439,87.598428,87.9921288,95.287551605632,183.27968040563,38.385828,0,19.6661423616,40.658793952,14,4,183.27968040563,87.598428,6.8002976,20.7086948884,0,0,-3.802798,243.2,5.9,-1.6,0,0,1024,1024,1340,1024,0,0,48,0,0,0,183.27968040563,87.598428,6,P-GPS
42100,51.5194744717007,5.860584087658,88.254596,88.6482968,95.287551605632,183.93584840563,38.385828,0,19.6507880304,40.6742139,14,4,183.93584840563,88.254596,6.8002976,20.7086948884,0,0,-3.802798,243.2,6,-1.7,0,0,1024,1024,1341,1024,0,0,48,0,0,0,183.93584840563,88.254596,6,P-GPS
42200,51.5194746764897,5.86058414949579,88.58268,88.9763808,95.287551605632,184.26393240563,38.385828,0,19.5926187372,40.750329388,14,4,184.26393240563,88.58268,6.8002976,20.7086948884,0,0,-3.802798,243.2,6,-1.9,0,0,1024,1024,1342,1024,0,0,48,0,0,0,184.26393240563,88.58268,6,P-GPS
42300,51.5194746765655,5.86058419849516,89.238848,89.6325488,95.287551605632,184.92010040563,38.385828,0,19.583990128,40.761484244,14,4,184.92010040563,89.238848,6.8002976,20.7086948884,0,0,-3.802798,243.2,5.9,-1.8,0,0,1024,1024,1341,1024,0,0,48,0,0,0,184.92010040563,89.238848,6,P-GPS
42400,51.5194746666963,5.86058425320471,89.895016,90.2887168,95.287551605632,185.57626840563,38.385828,0,19.5766410464,40.77427952,14,4,185.57626840563,89.895016,6.8002976,20.7086948884,0,0,-3.802798,243.3,6.1,-1.7,0,0,1024,1024,1342,1024,0,0,48,0,0,0,185.57626840563,89.895016,6,P-GPS
42500,51.5194746767014,5.86058427827232,90.551184,90.9448848,95.287551605632,186.23243640563,38.385828,0,19.5699153244,40.781169284,14,4,186.23243640563,90.551184,6.8002976,20.7086948884,0,0,-3.802798,243.3,6.1,-1.7,0,0,1024,1024,1344,1024,0,0,48,0,0,0,186.23243640563,90.551184,6,P-GPS
42600,51.5194747111357,5.8605842876688,90.879268,91.2729688,95.287551605632,186.56052040563,38.385828,0,19.5603352716,40.793636476,14,4,186.56052040563,90.879268,6.8002976,20.7086948884,0,0,-3.802798,243.3,5.9,-1.9,0,0,1024,1024,1343,1024,0,0,48,0,0,0,186.56052040563,90.879268,6,P-GPS
42700,51.5194747364328,5.86058427129552,91.535436,91.9291368,95.287551605632,187.21668840563,38.385828,0,19.5573825156,40.80380708,14,4,187.21668840563,91.535436,6.8002976,20.7086948884,0,0,-3.802798,243.3,5.9,-2.1,0,0,1024,1024,1345,1024,0,0,49,0,0,0,187.21668840563,91.535436,6,P-GPS
42800,51.5194747643451,5.86058423759898,92.191604,92.5853048,95.287551605632,187.87285640563,38.385828,0,19.5568575812,40.816602356,14,4,187.87285640563,92.191604,6.8002976,20.7086948884,0,0,-3.802798,243.4,6,-2.3,0,0,1024,1024,1343,1024,0,0,48,0,0,0,187.87285640563,92.191604,6,P-GPS
42900,51.5194747855328,5.86058420204036,92.847772,93.2414728,95.287551605632,188.52902440563,38.385828,0,19.558235534,40.827757212,14,4,188.52902440563,92.847772,6.8002976,20.7086948884,0,0,-3.802798,243.3,6,-2.4,0,0,1024,1024,1344,1024,0,0,48,0,0,0,188.52902440563,92.847772,6,P-GPS
43000,51.519474801082,5.86058416611689,93.50394,93.8976408,95.287551605632,189.18519240563,38.385828,0,19.5609914396,40.837599732,14,4,189.18519240563,93.50394,6.8002976,20.7086948884,0,0,-3.802798,243.3,6.1,-2.5,0,0,1024,1024,1348,1024,0,0,49,0,0,0,189.18519240563,93.50394,6,P-GPS
43100,51.5194747880829,5.86058399160738,94.160108,94.5538088,95.287551605632,189.84136040563,38.385828,0,19.5947512832,40.87762598,14,4,189.84136040563,94.160108,6.8002976,20.7086948884,0,0,-3.802798,243.3,6.2,-2.3,0,0,1024,1024,1351,1024,0,0,50,0,0,0,189.84136040563,94.160108,6,P-GPS
43200,51.5194747734025,5.86058396436447,94.816276,95.2099768,95.287551605632,190.49752840563,38.385828,0,19.6029205748,40.885499996,14,4,190.49752840563,94.816276,6.8002976,20.7086948884,0,0,-3.802798,243.3,6.1,-2,0,0,1024,1024,1351,1024,0,0,50,0,0,0,190.49752840563,94.816276,6,P-GPS
43300,51.5194747371069,5.86058393964449,95.472444,95.8661448,95.287551605632,191.15369640563,38.385828,0,19.6156174256,40.899935692,14,4,191.15369640563,95.472444,6.8002976,20.7086948884,0,0,-3.802798,243.2,6.4,-1.7,0,0,1024,1024,1350,1024,0,0,49,0,0,0,191.15369640563,95.472444,6,P-GPS
43400,51.5194746879809,5.8605839110489,95.800528,96.1942288,95.287551605632,191.48178040563,38.385828,0,19.6319560088,40.918964564,14,4,191.48178040563,95.800528,6.8002976,20.7086948884,0,0,-3.802798,243.2,6.7,-1.6,0,0,1024,1024,1351,1024,0,0,50,0,0,0,191.48178040563,95.800528,6,P-GPS
43500,51.5194745700937,5.86058393536273,96.456696,96.8503968,95.287551605632,192.13794840563,38.385828,0,19.6548234636,40.962599736,14,4,192.13794840563,96.456696,6.8002976,20.7086948884,0,0,-4.026492,243.2,6.8,-1.5,0,0,1024,1024,1352,1024,0,0,50,0,0,0,192.13794840563,96.456696,6,P-GPS
43600,51.5194745078864,5.8605839283756,97.112864,97.5065648,95.287551605632,192.79411640563,38.385828,0,19.6704074536,40.985237532,14,4,192.79411640563,97.112864,6.8002976,20.7086948884,0,0,-4.026492,243.2,7,-1.2,0,0,1024,1024,1353,1024,0,0,50,0,0,0,192.79411640563,97.112864,6,P-GPS
43700,51.519474462877,5.8605839339653,97.769032,98.1627328,95.287551605632,193.45028440563,38.385828,0,19.6798234644,41.001641732,14,4,193.45028440563,97.769032,6.8002976,20.7086948884,0,0,-4.026492,243.2,7,-0.9,0,0,1024,1024,1350,1024,0,0,49,0,0,0,193.45028440563,97.769032,6,P-GPS
43800,51.519474426443,5.86058394854534,98.4252,98.8189008,95.287551605632,194.10645240563,38.385828,0,19.685696168,41.01542126,14,4,194.10645240563,98.4252,6.8002976,20.7086948884,0,0,-4.026492,243.2,6.9,-0.9,0,0,1024,1024,1083,1024,0,0,9,0,0,0,194.10645240563,98.4252,6,P-GPS
43900,51.5194744937962,5.86058403024309,99.081368,99.4750688,95.287551605632,194.76262040563,38.385828,0,19.6557749072,41.046261156,14,4,194.76262040563,99.081368,6.8002976,20.7086948884,0,0,-4.026492,243.3,6.9,-0.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,194.76262040563,99.081368,6,P-GPS
44000,51.5194744990862,5.86058405697315,99.737536,100.1312368,95.287551605632,195.41878840563,38.385828,0,19.6498365868,41.052494752,15,4,195.41878840563,99.737536,6.8002976,20.7086948884,0,0,-3.579104,243.2,7.9,-1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,195.41878840563,99.737536,6,P-GPS
44100,51.5194744793479,5.86058408958892,100.06562,100.4593208,95.287551605632,195.74687240563,38.385828,0,19.6486882928,41.06299344,15,4,195.74687240563,100.06562,6.8002976,20.7086948884,0,0,-2.23694,243.1,8.5,-1.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,195.74687240563,100.06562,6,P-GPS
44200,51.5194744504984,5.86058412268312,100.393704,100.7874048,95.287551605632,196.07495640563,38.385828,0,19.6495413112,41.075788716,14,4,196.07495640563,100.393704,6.8002976,20.7086948884,0,0,-1.342164,243.2,6.9,-1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,196.07495640563,100.393704,6,P-GPS
44300,51.5194746078118,5.86058430948722,100.393704,100.7874048,95.287551605632,196.07495640563,38.385828,0,19.5803483956,41.147311028,14,4,196.07495640563,100.393704,6.8002976,20.7086948884,0,0,-0.894776,243.2,6.4,-1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,196.07495640563,100.393704,6,P-GPS
44400,51.5194746657917,5.86058431421988,100.393704,100.7874048,95.287551605632,196.07495640563,38.385828,0,19.5661423584,41.168308404,15,5,196.07495640563,100.393704,6.8002976,20.7086948884,0,0,-0.447388,243.2,6.5,-1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,196.07495640563,100.393704,6,P-GPS
44500,51.5194747243562,5.86058429535464,100.393704,100.7874048,95.287551605632,196.07495640563,38.385828,0,19.555938946,41.190290032,15,5,196.07495640563,100.393704,6.8002976,20.7086948884,0,0,0,243.1,6.6,-1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,196.07495640563,100.393704,6,P-GPS
44600,51.5194747768849,5.86058426553028,100.393704,100.7874048,95.287551605632,196.07495640563,38.385828,0,19.549049182,41.21063124,15,5,196.07495640563,100.393704,6.8002976,20.7086948884,0,0,0,243.2,6.8,-1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,196.07495640563,100.393704,6,P-GPS
44700,51.5194747469981,5.86058415720228,100.393704,100.7874048,95.287551605632,196.07495640563,38.385828,0,19.5750006264,41.237534128,15,5,196.07495640563,100.393704,6.8002976,20.7086948884,0,0,0,243.2,7.1,-1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,196.07495640563,100.393704,6,P-GPS
44800,51.5194746833838,5.86058388104556,100.393704,100.7874048,95.287551605632,196.07495640563,38.385828,0,19.63828803,41.30413518,15,5,196.07495640563,100.393704,6.8002976,20.7086948884,0,0,0,243.2,7.2,-1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,196.07495640563,100.393704,6,P-GPS
44900,51.5194745786398,5.86058383663428,100.393704,100.7874048,95.287551605632,196.07495640563,38.385828,0,19.6702434116,41.343833344,15,5,196.07495640563,100.393704,6.8002976,20.7086948884,0,0,0,243.2,7,-0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,196.07495640563,100.393704,6,P-GPS
45000,51.5194744649011,5.86058383747067,100.393704,100.7874048,95.287551605632,196.07495640563,38.385828,0,19.6963260896,41.385171928,15,5,196.07495640563,100.393704,6.8002976,20.7086948884,0,0,0,243.2,7,-0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,196.07495640563,100.393704,6,P-GPS
45100,51.5194743743246,5.86058381868115,100.393704,100.7874048,95.287551605632,196.07495640563,38.385828,0,19.7205386888,41.418636496,15,5,196.07495640563,100.393704,6.8002976,20.7086948884,0,0,0,243.3,6.8,-0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,196.07495640563,100.393704,6,P-GPS
45200,51.5194741383892,5.86058375835437,100.393704,100.7874048,95.287551605632,196.07495640563,38.385828,0,19.785761788,41.505578756,15,5,196.07495640563,100.393704,6.8002976,20.7086948884,0,0,0,243.4,6.7,-0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,196.07495640563,100.393704,6,P-GPS
45300,51.5194741213076,5.86058373267066,100.393704,100.7874048,95.287551605632,196.07495640563,38.385828,0,19.7942263552,41.51410894,15,5,196.07495640563,100.393704,6.8002976,20.7086948884,0,0,0,243.5,6.3,-0.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,196.07495640563,100.393704,6,P-GPS
45400,51.5194741296232,5.8605836978314,100.393704,100.7874048,95.287551605632,196.07495640563,38.385828,0,19.798393022,41.522639124,15,5,196.07495640563,100.393704,6.8002976,20.7086948884,0,0,0,243.4,6.1,-1.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,196.07495640563,100.393704,6,P-GPS
45500,51.519474153725,5.86058363084447,100.393704,100.7874048,95.287551605632,196.07495640563,38.385828,0,19.8045610012,41.54035566,15,5,196.07495640563,100.393704,6.8002976,20.7086948884,0,0,0,243.4,6.2,-2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,196.07495640563,100.393704,6,P-GPS
45600,51.5194742203837,5.86058348935344,100.393704,100.7874048,95.287551605632,196.07495640563,38.385828,0,19.813977012,41.580709992,15,5,196.07495640563,100.393704,6.8002976,20.7086948884,0,0,0,243.3,6.2,-1.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,196.07495640563,100.393704,6,P-GPS
