time_millisecond_,latitude,longitude,height_above_takeoff_feet_,height_above_ground_at_drone_location_feet_,ground_elevation_at_drone_location_feet_,altitude_above_seaLevel_feet_,height_sonar_feet_,speed_mph_,distance_feet_,mileage_feet_,satellites,gpslevel,max_altitude_feet_,max_ascent_feet_,max_speed_mph_,max_distance_feet_,xSpeed_mph_,ySpeed_mph_,zSpeed_mph_,compass_heading_degrees_,pitch_degrees_,roll_degrees_,isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator_percent_,rc_aileron_percent_,rc_throttle_percent_,rc_rudder_percent_,gimbal_heading_degrees_,gimbal_pitch_degrees_,altitude_feet_,ascent_feet_,flycStateRaw,flycState
23600,51.5197550532445,5.8603855485168,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.27018376768,3.35137806,20,5,95.967098215304,0,0,1.27018376768,0,0,0,217.7,2.2,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.6,0,95.967098215304,0,10,Assisted_Takeoff
23700,51.5197550525524,5.86038561229286,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.26812996184,3.3658465644,20,5,95.967098215304,0,0,1.27018376768,0,0,0,217.7,2.2,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.6,0,95.967098215304,0,10,Assisted_Takeoff
23800,51.5197550344783,5.8603856381936,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.27376316412,3.3747048324,20,5,95.967098215304,0,0,1.27376316412,0,0,0,217.7,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.6,0,95.967098215304,0,10,Assisted_Takeoff
23900,51.5197549681208,5.86038557838268,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.2997539786,3.4024607388,20,5,95.967098215304,0,0,1.2997539786,0,0,0,217.7,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.6,0,95.967098215304,0,10,Assisted_Takeoff
24000,51.5197549399536,5.86038554978172,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.3109252388,3.4145998468,20,5,95.967098215304,0,0,1.3109252388,0,0,0,217.7,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.6,0,95.967098215304,0,10,Assisted_Takeoff
24100,51.5197549319661,5.86038553043791,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.31450791608,3.4198819992,20,5,95.967098215304,0,0,1.31450791608,0,0,0,217.7,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.6,0,95.967098215304,0,10,Assisted_Takeoff
24200,51.5197549308376,5.8603855163078,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.3154363938,3.4230972224,20,5,95.967098215304,0,0,1.3154363938,0,0,0,217.6,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.6,0,95.967098215304,0,10,Assisted_Takeoff
24300,51.5197549871524,5.8603854936425,0,0.065616799999999,95.901481415304,95.967098215304,0.328084,0,1.29604334856,3.4442914488,20,5,95.967098215304,0,0,1.3154363938,0,0,0,217.6,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.6,0,95.967098215304,0,10,Assisted_Takeoff
24400,51.5197549731592,5.86038551671395,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.30019361116,3.451607722,20,5,95.967098215304,0,0,1.3154363938,0,0,0,217.6,2.2,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.6,0,95.967098215304,0,10,Assisted_Takeoff
24500,51.5197549275742,5.86038557634159,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.31443901844,3.4730644156,20,5,95.967098215304,0,0,1.3154363938,0,0,0,217.6,2.2,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.6,0,95.967098215304,0,10,Assisted_Takeoff
24600,51.5197548950623,5.86038560095332,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.32531828388,3.4861549672,20,5,95.967098215304,0,0,1.32531828388,0,0,0,217.6,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
24700,51.5197548471746,5.86038555001147,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.34434715588,3.5071195348,20,5,95.967098215304,0,0,1.34434715588,0,0,0,217.6,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
24800,51.5197548404817,5.86038552236995,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.34774610612,3.5138452568,20,5,95.967098215304,0,0,1.34774610612,0,0,0,217.6,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
24900,51.519754841423,5.86038550470582,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.34805122424,3.51788069,20,5,95.967098215304,0,0,1.34805122424,0,0,0,217.6,2.2,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
25000,51.5197548235085,5.86038551260684,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.35421264176,3.5246392204,20,5,95.967098215304,0,0,1.35421264176,0,0,0,217.6,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
25100,51.5197547766174,5.86038555663208,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.3695538496,3.544455494,20,5,95.967098215304,0,0,1.3695538496,0,0,0,217.6,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
25200,51.5197547253768,5.86038564851001,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.38507550364,3.5724738676,20,5,95.967098215304,0,0,1.38507550364,0,0,0,217.6,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
25300,51.5197547136895,5.8603856589839,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.38898626492,3.5773623192,20,5,95.967098215304,0,0,1.38898626492,0,0,0,217.6,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
25400,51.5197546877663,5.86038566111877,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.39829728884,3.5868111384,20,5,95.967098215304,0,0,1.39829728884,0,0,0,217.6,2.2,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
25500,51.519754641849,5.86038565416257,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.41511159384,3.6036418476,20,5,95.967098215304,0,0,1.41511159384,0,0,0,217.6,2.2,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
25600,51.5197545653235,5.86038566412102,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.44250988868,3.6316602212,20,5,95.967098215304,0,0,1.44250988868,0,0,0,217.6,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
25700,51.5197545022995,5.8603857083631,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.46410109672,3.6567586472,20,5,95.967098215304,0,0,1.46410109672,0,0,0,217.6,2.2,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
25800,51.5197544407183,5.86038573956705,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.48561028376,3.6803150784,20,5,95.967098215304,0,0,1.48561028376,0,0,0,217.6,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
25900,51.5197543764273,5.86038575339081,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.5085794446,3.7039699348,20,5,95.967098215304,0,0,1.5085794446,0,0,0,217.6,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
26000,51.5197543573582,5.86038591216839,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.512057135,3.7406825344,19,5,95.967098215304,0,0,1.512057135,0,0,0,217.6,2.2,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
26100,51.519754353932,5.86038597405998,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.51219164944,3.7547901464,19,5,95.967098215304,0,0,1.51219164944,0,0,0,217.6,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
26200,51.5197543588222,5.86038601821774,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.50970149188,3.7649935588,19,5,95.967098215304,0,0,1.51219164944,0,0,0,217.6,2.2,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
26300,51.5197543726444,5.86038604062145,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.5043307568,3.77214579,19,5,95.967098215304,0,0,1.51219164944,0,0,0,217.6,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
26400,51.5197543823272,5.86038594038127,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.50245411632,3.7951772868,19,5,95.967098215304,0,0,1.51219164944,0,0,0,217.6,2.2,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
26500,51.5197543414825,5.86038594025048,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.51730975984,3.8100723004,19,5,95.967098215304,0,0,1.51730975984,0,0,0,217.6,2.2,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
26600,51.5197543141458,5.86038591607158,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.52769361844,3.8214568152,19,5,95.967098215304,0,0,1.52769361844,0,0,0,217.6,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
26700,51.5197543033916,5.86038585859086,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.53272970784,3.8350723012,19,5,95.967098215304,0,0,1.53272970784,0,0,0,217.6,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
26800,51.5197542986284,5.86038583672925,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.53491802812,3.8403544536,19,5,95.967098215304,0,0,1.53491802812,0,0,0,217.6,2.2,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
26900,51.5197543656926,5.86038579767764,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.51142721372,3.8663715148,19,5,95.967098215304,0,0,1.53491802812,0,0,0,217.6,2.2,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
27000,51.5197543699445,5.86038581979051,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.50938653124,3.8716208588,19,5,95.967098215304,0,0,1.53491802812,0,0,0,217.6,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
27100,51.5197543760609,5.86038583247499,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.50688653116,3.8752625912,19,5,95.967098215304,0,0,1.53491802812,0,0,0,217.6,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
27200,51.5197543827636,5.86038584076409,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.50427170168,3.8783465808,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.6,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
27300,51.5197544474047,5.86038583606065,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.48089899752,3.9019686288,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.6,2.2,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
27400,51.5197544549509,5.86038583553489,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.47816933864,3.9047245344,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.6,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
27500,51.5197544618294,5.86038583306701,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.47572511284,3.9072835896,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
27600,51.519754467897,5.86038583113091,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.47356632012,3.9095473692,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
27700,51.5197544840658,5.86038581079753,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.4681594958,3.9170276844,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.5,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
27800,51.5197544858473,5.86038581176902,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.46749020444,3.9177166608,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.5,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,95.967098215304,0,10,Assisted_Takeoff
27900,51.5197544854972,5.8603858147859,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.46754597872,3.9184056372,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.5,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
28000,51.5197544626876,5.86038584015572,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.47525923356,3.9285434328,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
28100,51.5197543262484,5.86038596821898,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.52236553428,3.9861877916,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
28200,51.5197543086189,5.86038600585422,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.5281660594,3.99688333,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.5,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
28300,51.519754343054,5.86038602104187,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.51539703012,4.0099082648,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
28400,51.519754350224,5.86038602820286,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.51267721376,4.0129922544,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
28500,51.5197543163003,5.86038602518082,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.52507550812,4.0253938296,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.5,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
28600,51.5197543028102,5.86038600056049,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.5303642222,4.0328413364,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
28700,51.5197542930021,5.86038599328505,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.53404860552,4.0367783444,20,5,95.967098215304,0,0,1.53491802812,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
28800,51.5197542893853,5.86038598529196,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.53549545596,4.0390093156,20,5,95.967098215304,0,0,1.53549545596,0,0,0,217.5,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
28900,51.5197542926211,5.86038597784184,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.53443902548,4.0410762448,20,5,95.967098215304,0,0,1.53549545596,0,0,0,217.5,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
29000,51.5197543182772,5.86038590558307,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.52639112496,4.0599738832,20,5,95.967098215304,0,0,1.53549545596,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
29100,51.5197543223255,5.86038589679058,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.52508863148,4.0624673216,20,5,95.967098215304,0,0,1.53549545596,0,0,0,217.5,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
29200,51.5197543058603,5.86038589047372,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.53119427472,4.0686353008,20,5,95.967098215304,0,0,1.53549545596,0,0,0,217.5,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
29300,51.5197542577056,5.8603858876823,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.5487533304,4.0862206032,20,5,95.967098215304,0,0,1.5487533304,0,0,0,217.5,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
29400,51.5197542918817,5.86038591845083,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.53574808064,4.1004922572,20,5,95.967098215304,0,0,1.5487533304,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
29500,51.5197543325635,5.86038592754449,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.5207841694,4.115485696,20,5,95.967098215304,0,0,1.5487533304,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
29600,51.5197543445619,5.86038593552123,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.51627629524,4.120242914,20,5,95.967098215304,0,0,1.5487533304,0,0,0,217.5,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
29700,51.5197543136915,5.86038594265211,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.52737537696,4.1315946204,20,5,95.967098215304,0,0,1.5487533304,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
29800,51.5197542247052,5.86038590107238,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.56049545676,4.1654200808,20,5,95.967098215304,0,0,1.56049545676,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
29900,51.5197542135438,5.86038589790836,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.5646161918,4.1695539392,20,5,95.967098215304,0,0,1.5646161918,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
30000,51.5197542075919,5.86038591579019,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.56644690052,4.1741471152,20,5,95.967098215304,0,0,1.56644690052,0,0,0,217.5,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
30100,51.5197542077205,5.86038596482865,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.56554795036,4.1853019712,20,5,95.967098215304,0,0,1.56644690052,0,0,0,217.5,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
30200,51.5197541880359,5.86038597817054,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.57249348864,4.193077562,20,5,95.967098215304,0,0,1.57249348864,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
30300,51.5197540912656,5.86038596767945,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.60788062888,4.2284778256,20,5,95.967098215304,0,0,1.60788062888,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
30400,51.5197540585583,5.86038596596966,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.61980976312,4.2404200832,20,5,95.967098215304,0,0,1.61980976312,0,0,0,217.5,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
30500,51.5197540457343,5.86038600548765,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.62387144304,4.2505250704,20,5,95.967098215304,0,0,1.62387144304,0,0,0,217.4,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
30600,51.5197540191206,5.86038603444486,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.63314965856,4.2622376692,21,5,95.967098215304,0,0,1.63314965856,0,0,0,217.4,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
30700,51.5197539325411,5.86038608900765,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.6639928354,4.2961943632,21,5,95.967098215304,0,0,1.6639928354,0,0,0,217.4,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
30800,51.519753902428,5.86038611860334,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.67463259952,4.309055256,21,5,95.967098215304,0,0,1.67463259952,0,0,0,217.4,2.2,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
30900,51.519753897826,5.86038617419787,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.67575792764,4.3217849152,21,5,95.967098215304,0,0,1.67575792764,0,0,0,217.4,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.3,0,95.967098215304,0,10,Assisted_Takeoff
31000,51.5197538804293,5.86038621194583,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.68178154988,4.3324476452,21,5,95.967098215304,0,0,1.68178154988,0,0,0,217.4,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,95.967098215304,0,10,Assisted_Takeoff
31100,51.5197538305908,5.86038623918722,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.69975071056,4.3516733676,21,5,95.967098215304,0,0,1.69975071056,0,0,0,217.4,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.3,0,95.967098215304,0,10,Assisted_Takeoff
31200,51.5197537848462,5.86038626097138,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.716289425,4.3690618196,21,5,95.967098215304,0,0,1.716289425,0,0,0,217.4,2.3,0.2,0,0,1024,1024,1024,1024,0,0,0,0,216.3,0,95.967098215304,0,10,Assisted_Takeoff
31300,51.5197537302526,5.86038630333329,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.73596462248,4.3912074896,21,5,95.967098215304,0,0,1.73596462248,0,0,0,217.4,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.3,0,95.967098215304,0,10,Assisted_Takeoff
31400,51.5197536975518,5.86038637105212,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.74763128952,4.4106628708,21,5,95.967098215304,0,0,1.74763128952,0,0,0,217.4,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.3,0,95.967098215304,0,10,Assisted_Takeoff
31500,51.5197536903541,5.86038664551051,0,0,95.967098215304,95.967098215304,0.328084,0,1.75057092216,4.4730316392,21,5,95.967098215304,0,0,1.75057092216,0,0,0,217.4,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.3,0,95.967098215304,0,10,Assisted_Takeoff
31600,51.5197536474087,5.86038671734247,0,0,95.967098215304,95.967098215304,0.328084,0,1.76667984656,4.4956366268,21,5,95.967098215304,0,0,1.76667984656,0,0,0,217.4,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.3,0,95.967098215304,0,10,Assisted_Takeoff
31700,51.5197535550874,5.8603867435246,0,0,95.967098215304,95.967098215304,0.328084,0,1.80054467704,4.5298229796,21,5,95.967098215304,0,0,1.80054467704,0,0,0,217.4,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.3,0,95.967098215304,0,10,Assisted_Takeoff
31800,51.5197534758229,5.86038677451342,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.82969822128,4.5596130068,20,5,95.967098215304,0,0,1.82969822128,0,0,0,217.4,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.3,0,95.967098215304,0,10,Assisted_Takeoff
31900,51.5197534043798,5.86038681610519,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.85612210664,4.5873361048,20,5,95.967098215304,0,0,1.85612210664,0,0,0,217.4,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.3,0,95.967098215304,0,10,Assisted_Takeoff
32000,51.5197532382378,5.86038680261357,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.91656502196,4.6480316448,20,5,95.967098215304,0,0,1.91656502196,0,0,0,217.4,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.3,0,95.967098215304,0,10,Assisted_Takeoff
32100,51.5197532341797,5.86038685717551,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.91857289604,4.6604988368,20,5,95.967098215304,0,0,1.91857289604,0,0,0,217.4,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.3,0,95.967098215304,0,10,Assisted_Takeoff
32200,51.5197532433609,5.86038691061881,0,0.032808399999993,95.934289815304,95.967098215304,0.328084,0,1.91582027128,4.673064454,20,5,95.967098215304,0,0,1.91857289604,0,0,0,217.4,2.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,216.3,0,95.967098215304,0,10,Assisted_Takeoff
